id,city,state,bathrooms,bedrooms,livingArea,lotArea,lotUnit,price,homeType_CONDO,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,median_income
20567,Bryant,AR,2.0,3.0,1609.0,3920.4,sqft,265000.0,0,0,1,0,40921.0
20568,Clearwater,FL,3.0,4.0,2345.0,13503.6,acres,599000.0,0,0,1,0,33340.0
20569,Providence,RI,2.0,2.0,1043.0,0.0,sqft,195000.0,1,0,0,0,56711.0
20570,Chalmette,LA,3.0,4.0,2236.0,5400.0,sqft,150000.0,0,0,1,0,27792.0
20571,Lebanon,TN,3.0,2.0,1209.0,0.0,sqft,249990.0,0,0,0,1,33016.0
20572,Westminster,CO,2.0,4.0,1564.0,7071.0,sqft,530000.0,0,0,1,0,57884.0
20573,North Las Vegas,NV,4.0,3.0,1667.0,6098.0,sqft,385000.0,0,0,1,0,40441.0
20574,Omaha,NE,2.0,3.0,1942.0,11325.6,acres,260000.0,0,0,1,0,34019.0
20575,Madison,IN,2.0,3.0,2510.0,4500.0,sqft,310000.0,0,0,1,0,29461.0
20576,Caldwell,ID,2.0,3.0,1776.0,8712.0,sqft,530000.0,0,0,1,0,27843.0
20577,Grovetown,GA,3.0,4.0,1976.0,6969.6,sqft,269130.0,0,0,1,0,59675.0
20578,Benton,ME,2.0,3.0,1225.0,20473.199999999997,acres,192000.0,0,0,1,0,30116.0
20579,Lebanon,IN,2.0,2.0,2054.0,130680.0,acres,431000.0,0,0,1,0,34708.0
20580,Owasso,OK,2.0,3.0,1859.0,6098.4,sqft,312500.0,0,0,1,0,48988.0
20581,Gold Canyon,AZ,3.0,4.0,2707.0,9949.0,sqft,650000.0,0,0,1,0,43652.0
20582,Sylmar,CA,3.0,4.0,1974.0,6374.0,sqft,750000.0,0,0,1,0,41636.0
20583,Plainfield,IN,3.0,3.0,2139.0,8712.0,sqft,319345.0,0,0,1,0,40395.0
20584,Joliet,IL,3.0,4.0,1232.0,8826.0,sqft,250000.0,0,0,1,0,37990.0
20585,Philadelphia,PA,2.0,3.0,1386.0,0.0,sqft,210000.0,0,0,0,1,23538.0
20586,Shepherdsville,KY,2.0,3.0,1083.0,13503.6,acres,184900.0,0,0,1,0,34588.0
20587,San Tan Valley,AZ,2.0,2.0,1949.0,5793.48,sqft,626000.0,0,0,1,0,45094.0
20588,Kearney,MO,3.0,3.0,1799.0,11325.999999999998,acres,284000.0,0,0,1,0,42636.0
20589,Chanhassen,MN,2.0,2.0,1406.0,0.0,sqft,279990.0,0,0,0,1,58264.0
20590,Riverdale,MD,2.0,3.0,1980.0,4791.6,sqft,370000.0,0,0,1,0,50580.0
20591,Mesa,AZ,2.0,2.0,1040.0,0.0,sqft,250000.0,0,0,0,1,34223.0
20592,Reno,NV,3.0,6.0,2420.0,4356.0,sqft,665000.0,0,0,1,0,41330.0
20593,Manchester,CT,2.0,2.0,1380.0,0.0,sqft,128000.0,0,0,0,1,44513.0
20594,Woburn,MA,2.0,3.0,1146.0,6800.0,sqft,605000.0,0,0,1,0,57975.0
20595,Tomahawk,WI,1.0,2.0,800.0,12196.999999999998,acres,210000.0,0,0,1,0,31159.0
20596,Dubuque,IA,3.0,3.0,2232.0,9583.2,sqft,240000.0,0,0,1,0,31812.0
20597,Germantown,WI,2.0,4.0,2418.0,10018.8,sqft,290000.0,0,0,1,0,43617.0
20598,Bristol,CT,2.0,3.0,2335.0,13939.2,acres,236000.0,0,0,1,0,45411.0
20599,Newark,DE,3.0,4.0,3600.0,14810.399999999996,acres,580000.0,0,0,1,0,55700.0
20600,Saint Charles,IL,2.0,4.0,1725.0,6760.0,sqft,269000.0,0,0,1,0,51002.0
20601,Boise,ID,2.0,3.0,1810.0,81457.20000000001,acres,290100.0,0,0,1,0,58846.0
20602,Plymouth,WI,1.0,3.0,1476.0,9147.6,sqft,121100.0,0,0,1,0,35899.0
20603,Fond Du Lac,WI,2.0,4.0,1502.0,5662.8,sqft,170500.0,0,0,1,0,33632.0
20604,Englewood,CO,2.0,3.0,1998.0,6360.0,sqft,535000.0,0,0,1,0,45720.0
20605,Lewes,DE,2.0,3.0,1980.0,0.0,sqft,335000.0,1,0,0,0,47754.0
20606,Omaha,NE,2.0,2.0,1078.0,9147.6,sqft,125000.0,0,0,1,0,27885.0
20607,Lithonia,GA,3.0,4.0,1817.0,0.0,sqft,279220.0,0,0,0,1,39167.0
20608,Fishers,IN,2.0,3.0,1338.0,9583.2,sqft,290000.0,0,0,1,0,61509.0
20609,Boise,ID,1.0,2.0,864.0,6534.0,sqft,400400.0,0,0,1,0,31407.0
20610,Naples,FL,3.0,3.0,1092.0,49658.399999999994,acres,330000.0,0,0,1,0,37757.0
20611,Matteson,IL,4.0,5.0,2492.0,9000.0,sqft,372000.0,0,0,1,0,35720.0
20612,Danbury,CT,3.0,3.0,2103.0,0.0,sqft,561205.0,0,0,0,1,44652.0
20613,Denton,TX,3.0,3.0,2872.0,18164.52,acres,472900.0,0,0,1,0,50748.0
20614,Satellite Beach,FL,2.0,2.0,912.0,9148.0,sqft,300000.0,0,0,1,0,46387.0
20615,Little falls,MN,2.0,3.0,2352.0,37026.0,acres,232000.0,0,0,1,0,24486.0
20616,West Branch,IA,3.0,3.0,1735.0,10454.4,sqft,278900.0,0,0,1,0,40313.0
20617,Anchorage,AK,2.0,2.0,1028.0,0.0,sqft,200100.0,1,0,0,0,66044.0
20618,Louisville,KY,5.0,6.0,4270.0,12632.4,acres,500000.0,0,0,1,0,36578.0
20619,Beaverton,OR,4.0,4.0,2024.0,2178.0,sqft,620000.0,0,0,1,0,34525.0
20620,Chestertown,MD,2.0,4.0,1248.0,14810.399999999996,acres,195000.0,0,0,1,0,34489.0
20621,Fremont,NE,3.0,4.0,3460.0,20037.599999999995,acres,307000.0,0,0,1,0,30723.0
20622,Sturgis,SD,1.0,3.0,936.0,6969.6,acres,189000.0,0,0,1,0,24235.0
20623,Lees Summit,MO,3.0,2.0,1040.0,5373.0,sqft,195900.0,0,1,0,0,53872.0
20624,Henderson,NV,3.0,3.0,1577.0,2614.0,sqft,377000.0,0,0,1,0,58989.0
20625,Colorado Springs,CO,3.0,4.0,3317.0,7226.604,sqft,657500.0,0,0,1,0,53260.0
20626,North Brunswick,NJ,3.0,3.0,1390.0,10001.0,sqft,412000.0,0,0,1,0,56623.0
20627,Hurricane,WV,2.0,3.0,1050.0,14810.399999999996,acres,116900.0,0,0,1,0,32605.0
20628,Las Vegas,NV,3.0,3.0,1390.0,1742.0,sqft,355000.0,0,0,1,0,57218.0
20629,Charles Town,WV,3.0,4.0,1964.0,15681.599999999999,acres,320900.0,0,0,1,0,45972.0
20630,Asbury,IA,2.0,3.0,1926.0,24867.0,acres,315000.0,0,0,1,0,38750.0
20631,Saint Louis,MO,1.0,2.0,1148.0,6185.52,sqft,70000.0,0,0,1,0,30072.0
20632,Gouldsboro,PA,2.0,3.0,1237.0,44866.8,acres,269700.0,0,0,1,0,30510.0
20633,Glendora,CA,2.0,4.0,1256.0,5684.0,sqft,724900.0,0,0,1,0,48692.0
20634,Overland Park,KS,3.0,3.0,1937.0,9766.0,sqft,345400.0,0,0,1,0,47470.0
20635,Thermopolis,WY,1.75,4.0,1007.0,8276.0,sqft,154900.0,0,0,1,0,27209.0
20636,North Haven,CT,3.0,4.0,3166.0,44431.200000000004,acres,460000.0,0,0,1,0,50171.0
20637,Eliot,ME,1.0,2.0,1068.0,27878.4,acres,367500.0,0,0,1,0,38868.0
20638,Anchorage,AK,3.0,5.0,2658.0,7772.0,sqft,483000.0,0,0,1,0,80174.0
20639,Sun City Center,FL,2.0,1.0,800.0,0.0,sqft,124900.0,1,0,0,0,31422.0
20640,Georgetown,DE,1.0,2.0,980.0,0.0,sqft,165000.0,1,0,0,0,38377.0
20641,New Kent,VA,3.0,3.0,1801.0,0.0,sqft,295240.0,0,0,0,1,37017.0
20642,Las Vegas,NV,4.0,5.0,3504.0,8276.0,sqft,725000.0,0,0,1,0,39842.0
20643,Carson City,NV,2.0,3.0,1536.0,6969.6,sqft,460000.0,0,0,1,0,56406.0
20644,Torrington,CT,2.0,3.0,1632.0,55756.8,acres,245000.0,0,0,1,0,39828.0
20645,Valley City,ND,2.0,5.0,2507.0,17500.0,acres,136400.0,0,0,1,0,30543.0
20646,Duncan,OK,2.0,4.0,1700.0,6534.0,sqft,25000.0,0,0,1,0,26364.0
20647,Lake Charles,LA,2.0,3.0,2055.0,46073.412000000004,acres,285400.0,0,0,1,0,45556.0
20648,Sanbornville,NH,2.0,3.0,1312.0,45738.0,acres,325000.0,0,0,1,0,36175.0
20649,Stuart,IA,1.0,2.0,804.0,8276.4,sqft,44000.0,0,0,1,0,25119.0
20650,Louisville,KY,2.0,3.0,2033.0,10890.0,acres,250000.0,0,0,1,0,34821.0
20651,Granbury,TX,3.0,3.0,2376.0,3920.4,sqft,440600.0,0,0,1,0,30891.0
20652,Mesa,AZ,2.0,3.0,1613.0,8947.0,sqft,320000.0,0,0,1,0,35210.0
20653,Daphne,AL,3.0,2.0,1440.0,0.0,sqft,212500.0,1,0,0,0,43276.0
20654,Torrington,CT,4.0,5.0,2844.0,12196.799999999996,acres,330000.0,0,0,1,0,39828.0
20655,Woodland Park,CO,1.0,2.0,988.0,95832.00000000001,acres,332800.0,0,0,1,0,43750.0
20656,Pewaukee,WI,2.0,2.0,1200.0,0.0,sqft,207000.0,1,0,0,0,52667.0
20657,Salt Lake City,UT,1.0,2.0,2077.0,4791.0,sqft,750005.0,0,0,1,0,51478.0
20658,Pelham,AL,2.0,3.0,2093.0,25264.8,acres,296000.0,0,0,1,0,45858.0
20659,Seattle,WA,4.0,3.0,1947.0,0.0,sqft,724320.0,0,0,0,1,49135.0
20660,Putney,VT,3.0,3.0,2929.0,74052.0,acres,424000.0,0,0,1,0,42852.0
20661,Washington,DC,4.0,4.0,1911.0,0.0,sqft,890000.0,0,0,0,1,56091.0
20662,Myrtle Beach,SC,2.0,3.0,1446.0,0.0,sqft,259250.0,0,0,0,1,40146.0
20663,Selbyville,DE,3.0,4.0,2531.0,5662.8,sqft,475000.0,0,0,1,0,31706.0
20664,Vista,CA,1.0,3.0,1122.0,6300.0,sqft,570000.0,0,0,1,0,50679.0
20665,Lowell,AR,2.431612026216735,3.729905286061692,1954.681419317783,7405.0,sqft,296900.0,0,0,1,0,48774.0
20666,Janesville,WI,1.0,3.0,950.0,6534.0,sqft,142000.0,0,0,1,0,36259.0
20667,Johnstown,OH,3.0,3.0,2126.0,7405.2,sqft,375670.0,0,0,1,0,52881.0
20668,Mulberry,FL,2.0,2.0,1388.0,16552.8,acres,249000.0,0,0,1,0,33964.0
20669,Sandwich,IL,2.0,3.0,1540.0,16117.199999999999,acres,262500.0,0,0,1,0,42375.0
20670,Saint Bernard,LA,2.0,3.0,1226.0,5700.0,sqft,169400.0,0,0,1,0,20938.0
20671,Chicago,IL,3.0,4.0,1556.0,3894.0,sqft,237500.0,0,0,1,0,44897.0
20672,Lafayette,IN,3.0,2.0,1585.0,0.0,sqft,265000.0,0,0,0,1,26070.0
20673,Redmond,OR,2.0,1.0,1153.0,3485.0,sqft,363000.0,0,0,1,0,35882.0
20674,Santa Fe,NM,2.0,2.0,2021.0,5892.0,sqft,516000.0,0,0,1,0,49220.0
20675,Stratford,CT,1.0,4.0,1373.0,6969.6,sqft,320000.0,0,0,1,0,48259.0
20676,Huntley,IL,3.0,2.0,1250.0,0.0,sqft,162000.0,0,0,0,1,36331.0
20677,Frankfort,IN,4.0,4.0,2899.0,40075.200000000004,acres,423150.0,0,0,1,0,29677.0
20678,Antioch,IL,4.0,6.0,3068.0,182952.0,acres,551000.0,0,0,1,0,41531.0
20679,Phoenix,AZ,2.0,3.0,1848.0,8123.0,sqft,415000.0,0,0,1,0,40253.0
20680,Tacoma,WA,2.0,3.0,1308.0,4996.0,sqft,440000.0,0,0,1,0,38536.0
20681,Goose Creek,SC,2.0,4.0,1901.0,13068.0,acres,284000.0,0,0,1,0,41550.0
20682,Portage,WI,2.0,3.0,1736.0,14810.399999999996,acres,148200.0,0,0,1,0,31109.0
20683,Sandown,NH,4.0,4.0,2455.0,1.08,sqft,360000.0,0,1,0,0,57279.0
20684,Las Vegas,NV,2.0,4.0,1795.0,6534.0,sqft,322000.0,0,0,1,0,30885.0
20685,Des Moines,IA,3.0,3.0,1792.0,6969.6,sqft,268000.0,0,0,1,0,47361.0
20686,Little Rock,AR,4.0,3.0,3200.0,7840.8,sqft,520000.0,0,0,1,0,44836.0
20687,Philadelphia,PA,1.0,3.0,960.0,0.0,sqft,137000.0,0,0,0,1,18493.0
20688,Kenai,AK,3.0,4.0,2590.0,59241.600000000006,acres,539700.0,0,0,1,0,35122.0
20689,Derry,NH,2.0,2.0,1200.0,0.0,sqft,270000.0,1,0,0,0,48846.0
20690,Portsmouth,RI,2.0,3.0,2324.0,6.098,sqft,370000.0,0,1,0,0,40189.0
20691,Hilton Head Island,SC,2.0,2.0,1335.0,0.0,sqft,475000.0,1,0,0,0,47683.0
20692,Omaha,NE,2.0,3.0,1453.0,5662.8,sqft,255000.0,0,0,1,0,60708.0
20693,Great Cacapon,WV,2.0,4.0,2504.0,141570.0,acres,425000.0,0,0,1,0,35721.0
20694,Acworth,GA,2.5,2.0,1564.0,2178.0,sqft,252500.0,0,0,1,0,40424.0
20695,Baton Rouge,LA,2.431612026216735,3.729905286061692,1300.0,43560.0,acres,209300.0,0,0,1,0,39032.0
20696,Salina,KS,3.0,4.0,2686.0,9000.0,sqft,319500.0,0,0,1,0,30613.0
20697,Charleston,WV,1.0,1.0,626.0,0.0,sqft,57000.0,1,0,0,0,27981.0
20698,Savannah,GA,2.0,3.0,1380.0,0.03,sqft,315000.0,0,1,0,0,30037.0
20699,Hatfield,PA,2.0,3.0,1597.0,20037.599999999995,acres,410000.0,0,0,1,0,40389.0
20700,Sioux Falls,SD,2.0,3.0,1175.0,7906.0,sqft,190000.0,0,0,1,0,38098.0
20701,Winnabow,NC,2.0,4.0,1775.0,13503.6,acres,325790.0,0,0,1,0,40035.0
20702,New Milford,CT,2.0,3.0,1776.0,0.0,sqft,246500.0,0,0,0,1,53158.0
20703,Appleton,WI,4.0,4.0,2703.0,10018.8,sqft,395000.0,0,0,1,0,38290.0
20704,Louisville,KY,3.0,3.0,2364.0,18295.2,acres,235500.0,0,0,1,0,36578.0
20705,Kansas City,KS,1.0,3.0,1258.0,5227.0,sqft,127400.0,0,0,1,0,25160.0
20706,Richmond Hill,GA,3.0,5.0,2511.0,13503.6,acres,321990.0,0,0,1,0,36111.0
20707,Lafayette,LA,3.0,2.0,1100.0,0.0,sqft,152600.0,0,0,0,1,43801.0
20708,Chelsea,AL,3.0,4.0,2468.0,9583.2,acres,345000.0,0,0,1,0,46549.0
20709,Indianapolis,IN,1.0,2.0,1718.0,14374.799999999996,acres,75000.0,0,0,1,0,22897.0
20710,Metropolis,IL,1.0,2.0,1026.0,11999.999999999998,acres,21500.0,0,0,1,0,25655.0
20711,Oak Grove,LA,2.0,3.0,1348.0,95832.00000000001,acres,89800.0,0,0,1,0,17116.0
20712,Oxford,PA,3.0,4.0,2505.0,8712.0,sqft,403444.0,0,0,1,0,50908.0
20713,Oklahoma City,OK,1.0,2.0,950.0,9635.0,sqft,117000.0,0,0,1,0,40105.0
20714,Peoria,AZ,3.0,3.0,1954.0,6490.44,sqft,575000.0,0,0,1,0,68772.0
20715,Hampton,VA,2.0,3.0,1700.0,12000.78,acres,348600.0,0,0,1,0,36606.0
20716,Westminster,MD,3.0,4.0,2674.0,146361.6,acres,520000.0,0,0,1,0,38804.0
20717,Columbus,OH,2.0,2.0,1219.0,4791.6,sqft,162000.0,0,0,1,0,21662.0
20718,Bristol,CT,2.0,4.0,1254.0,11761.2,acres,190000.0,0,0,1,0,45411.0
20719,Huntsville,AL,2.0,3.0,2313.0,10890.0,acres,345000.0,0,0,1,0,49531.0
20720,Madison,WI,1.0,3.0,1300.0,5227.2,sqft,275000.0,0,0,1,0,42357.0
20721,Stanwood,WA,4.0,4.0,3029.0,51879.96,acres,900000.0,0,0,1,0,43864.0
20722,Auburn,ME,1.0,3.0,1776.0,4791.6,sqft,160400.0,0,0,1,0,33156.0
20723,Garnett,KS,1.0,2.0,1040.0,5600.0,sqft,80100.0,0,0,1,0,24875.0
20724,Phoenix,AZ,2.0,2.0,852.0,0.0,sqft,216000.0,0,0,0,1,47194.0
20725,Louisville,KY,2.0,3.0,1661.0,10890.0,acres,222000.0,0,0,1,0,28910.0
20726,Grand Isle,VT,3.0,4.0,2476.0,49222.799999999996,acres,395000.0,0,0,1,0,49643.0
20727,Norfolk,NE,2.75,3.0,1320.0,10454.0,sqft,240000.0,0,0,1,0,29110.0
20728,Front Royal,VA,2.0,3.0,1422.0,43560.0,acres,340000.0,0,0,1,0,38893.0
20729,Burlington,VT,1.0,2.0,1078.0,8999.496,sqft,280000.0,0,0,1,0,41333.0
20730,Smithfield,RI,2.0,2.0,1200.0,0.0,sqft,233000.0,0,0,0,1,50034.0
20731,Oakland,CA,2.0,1.0,860.0,0.0,sqft,750000.0,1,0,0,0,81842.0
20732,Cheyenne,WY,4.0,6.0,3645.0,10890.0,acres,481000.0,0,0,1,0,49625.0
20733,Sedro Woolley,WA,3.0,2.0,4600.0,18630.612,acres,1200000.0,0,0,1,0,43576.0
20734,Las Vegas,NV,2.0,2.0,1378.0,0.0,sqft,240000.0,1,0,0,0,48779.0
20735,Huntsville,AL,2.0,4.0,1627.0,13004.999999999996,acres,140000.0,0,0,1,0,23034.0
20736,Norwalk,CT,2.0,4.0,1728.0,5662.8,sqft,480000.0,0,1,0,0,62532.0
20737,Hillsboro,OR,3.0,4.0,2538.0,7840.8,sqft,640000.0,0,0,1,0,67430.0
20738,Clive,IA,1.0,1.0,768.0,0.0,sqft,67800.0,0,0,0,1,47180.0
20739,Portland,OR,1.0,2.0,1017.0,4356.0,sqft,465000.0,0,0,1,0,53231.0
20740,Glendale,AZ,2.0,3.0,1140.0,7710.12,sqft,335000.0,0,0,1,0,37500.0
20741,Andersonville,TN,1.0,2.0,1200.0,217800.0,acres,284900.0,0,0,1,0,31513.0
20742,Fountain Hills,AZ,2.0,3.0,2302.0,12506.000000000002,acres,700000.0,0,0,1,0,55039.0
20743,Louisville,KY,2.0,2.0,1220.0,0.0,sqft,173500.0,1,0,0,0,52337.0
20744,Aurora,CO,3.0,4.0,3796.0,6788.0,sqft,690000.0,0,0,1,0,67756.0
20745,Winooski,VT,2.0,3.0,1731.0,10454.4,sqft,475000.0,0,0,1,0,45545.0
20746,Salt Lake City,UT,2.0,3.0,1523.0,0.0,sqft,425100.0,1,0,0,0,44204.0
20747,Bucyrus,KS,3.0,4.0,1857.0,4800.0,sqft,357500.0,0,0,1,0,33594.0
20748,Horicon,WI,3.0,3.0,2492.0,64033.2,acres,410000.0,0,0,1,0,39405.0
20749,Smithfield,VA,2.0,3.0,2064.0,46173.600000000006,acres,337300.0,0,0,1,0,41250.0
20750,Elkhorn,NE,4.0,4.0,3388.0,14374.799999999996,acres,582999.0,0,0,1,0,61378.0
20751,Baton Rouge,LA,2.431612026216735,3.729905286061692,936.0,43560.0,acres,112600.0,0,0,1,0,36319.0
20752,Kansas City,KS,2.0,3.0,1302.0,17860.0,acres,227200.0,0,0,1,0,35068.0
20753,Park Ridge,IL,2.0,3.0,1282.0,6599.34,sqft,410000.0,0,0,1,0,56321.0
20754,Myrtle Beach,SC,3.0,4.0,2550.0,13068.0,acres,490000.0,0,0,1,0,36765.0
20755,Kansas City,KS,2.0,3.0,1436.0,20472.999999999996,acres,176800.0,0,0,1,0,35068.0
20756,Vancouver,WA,2.0,3.0,2087.0,10018.8,sqft,597000.0,0,0,1,0,54109.0
20757,Navarre,FL,2.0,4.0,2006.0,20037.600000000002,acres,360000.0,0,0,1,0,46617.0
20758,Westbrook,ME,2.0,2.0,1575.0,0.0,sqft,416200.0,1,0,0,0,44360.0
20759,Aberdeen,SD,1.25,3.0,2120.0,35283.0,acres,160000.0,0,0,1,0,34525.0
20760,Myrtle Beach,SC,1.0,1.0,608.0,0.0,sqft,90000.0,1,0,0,0,41224.0
20761,Portland,OR,3.0,4.0,2179.0,5662.8,sqft,685000.0,0,0,1,0,46276.0
20762,Huntersville,NC,3.0,2.0,1519.0,0.0,sqft,279500.0,0,0,0,1,57167.0
20763,Chicago,IL,2.0,2.0,1646.0,0.0,sqft,252500.0,1,0,0,0,42607.0
20764,Paris,ME,1.0,4.0,1176.0,29185.2,acres,224100.0,0,0,1,0,36175.0
20765,Twin Falls,ID,2.0,3.0,1156.0,0.0,sqft,250500.0,0,0,0,1,31871.0
20766,Crofton,KY,2.0,3.0,1800.0,64033.2,acres,180000.0,0,0,1,0,25372.0
20767,Kennedale,TX,3.0,3.0,2429.0,20211.84,acres,413500.0,0,0,1,0,38125.0
20768,North Bennington,VT,2.0,3.0,1792.0,45520.2,acres,265000.0,0,0,1,0,36175.0
20769,Springfield,IL,1.0,2.0,1093.0,10403.0,sqft,67000.0,0,0,1,0,30200.0
20770,Meridian,ID,4.0,6.0,5406.0,13982.76,acres,792000.0,0,0,1,0,42020.0
20771,Aurora,CO,3.0,3.0,2507.0,6752.0,sqft,555000.0,0,0,1,0,55588.0
20772,Parsons,TN,1.0,2.0,1036.0,174675.59999999998,acres,110000.0,0,0,1,0,16979.0
20773,Nineveh,IN,1.0,3.0,1689.0,16422.12,acres,175000.0,0,0,1,0,36250.0
20774,Stafford Springs,CT,2.0,2.0,1200.0,17859.6,acres,220000.0,0,0,1,0,40855.0
20775,Springtown,TX,3.0,4.0,2448.0,43560.0,acres,433800.0,0,0,1,0,44141.0
20776,Madison,AL,4.0,6.0,4224.0,13068.0,acres,533108.0,0,0,1,0,57414.0
20777,Whitestown,IN,3.0,5.0,3537.0,9618.048,sqft,485784.0,0,0,1,0,63913.0
20778,Philadelphia,PA,3.0,2.0,1084.0,0.0,sqft,205000.0,1,0,0,0,31361.0
20779,Wilmington,DE,3.0,3.0,3749.0,19166.4,acres,795000.0,0,0,1,0,61181.0
20780,Honomu,HI,4.0,3.0,2672.0,55886.999999999985,acres,1075000.0,0,0,1,0,30625.0
20781,Gladstone,OR,1.0,2.0,952.0,6534.0,sqft,395000.0,0,0,1,0,41419.0
20782,Lehi,UT,3.0,5.0,3998.0,10454.0,sqft,642700.0,0,0,1,0,47195.0
20783,Gainesville,FL,1.0,1.0,430.0,0.0,sqft,142200.0,1,0,0,0,20822.0
20784,Pittsburgh,PA,2.0,4.0,1470.0,12466.872000000001,acres,253000.0,0,0,1,0,47487.0
20785,Warsaw,IN,3.0,4.0,2513.0,0.0,acres,374049.0,0,0,1,0,44533.0
20786,Thibodaux,LA,2.0,3.0,1484.0,17859.6,acres,240700.0,0,0,1,0,27546.0
20787,Columbus,OH,3.0,3.0,1360.0,3920.4,sqft,185000.0,0,0,1,0,67251.0
20788,Oregon City,OR,3.0,3.0,1792.0,10018.8,sqft,570000.0,0,0,1,0,42811.0
20789,Ankeny,IA,2.0,3.0,1412.0,22215.0,acres,335000.0,0,0,1,0,53373.0
20790,Frederick,MD,3.0,3.0,2307.0,0.0,sqft,509990.0,0,0,0,1,55729.0
20791,Denver,CO,1.0,2.0,998.0,0.0,sqft,315000.0,1,0,0,0,54504.0
20792,Middletown,CT,1.0,1.0,760.0,0.0,sqft,115000.0,0,0,0,1,42177.0
20793,Cheyenne,WY,3.0,5.0,3172.0,5256.0,sqft,484700.0,0,0,1,0,38638.0
20794,Layton,UT,1.0,3.0,134.0,10018.0,sqft,408000.0,0,0,1,0,45595.0
20795,Ocean Isle Beach,NC,2.0,3.0,1431.0,0.0,sqft,235186.0,0,0,0,1,38125.0
20796,Brewster,MA,2.0,2.0,935.0,0.0,sqft,353000.0,1,0,0,0,45788.0
20797,Trussville,AL,3.0,3.0,2545.0,19166.4,acres,404000.0,0,0,1,0,49706.0
20798,Fort Myers,FL,3.0,3.0,2236.0,9147.6,acres,649000.0,0,0,1,0,30679.0
20799,Battle Lake,MN,2.0,3.0,1906.0,20908.8,acres,283000.0,0,0,1,0,37798.0
20800,Black Hawk,SD,2.0,4.0,1642.0,10018.800000000001,acres,285000.0,0,0,1,0,36283.0
20801,Bossier City,LA,2.0,3.0,1451.0,5837.04,sqft,194100.0,0,0,1,0,36821.0
20802,Cleveland,OH,2.0,2.0,1452.0,3920.4,sqft,120000.0,0,0,1,0,32455.0
20803,Tucson,AZ,2.0,3.0,1345.0,6098.400000000001,acres,285000.0,0,0,1,0,69832.0
20804,Smyrna,DE,2.0,3.0,1385.0,5662.8,sqft,338990.0,0,0,1,0,44812.0
20805,Saint Matthews,KY,2.0,3.0,1928.0,8712.0,sqft,310000.0,0,0,1,0,49237.0
20806,Butte,MT,1.0,3.0,1220.0,6316.0,sqft,239700.0,0,0,1,0,27661.0
20807,Louisville,KY,1.0,3.0,1106.0,8712.0,sqft,170000.0,0,0,1,0,33210.0
20808,Saint Louis,MO,3.0,4.0,2810.0,0.0,sqft,548700.0,1,0,0,0,61182.0
20809,Moscow,ID,2.0,3.0,1296.0,0.0,sqft,243800.0,1,0,0,0,28166.0
20810,Longmont,CO,3.0,4.0,2188.0,43560.0,acres,565000.0,0,0,1,0,61346.0
20811,Glenpool,OK,2.0,3.0,1316.0,7405.2,sqft,175000.0,0,0,1,0,44535.0
20812,Vine Grove,KY,2.0,3.0,1455.0,10454.4,sqft,249500.0,0,0,1,0,38618.0
20813,Anchorage,AK,3.0,4.0,4120.0,15148.0,acres,630900.0,0,0,1,0,48875.0
20814,Ocean View,DE,3.0,4.0,2374.0,0.0,sqft,460500.0,0,0,0,1,49786.0
20815,Wellington,CO,3.0,3.0,2475.0,8324.0,sqft,463000.0,0,0,1,0,53317.0
20816,Dover,DE,2.0,2.0,1100.0,0.0,sqft,134640.0,0,0,0,1,36580.0
20817,Grand Forks,ND,1.0,2.0,1824.0,7000.0,sqft,171400.0,0,0,1,0,32906.0
20818,Ada,OK,2.0,4.0,1952.0,7000.0,sqft,185000.0,0,0,1,0,28227.0
20819,North Swanzey,NH,1.0,2.0,988.0,9583.2,sqft,215000.0,0,0,1,0,32929.0
20820,Boise,ID,3.0,4.0,2428.0,5662.8,sqft,579600.0,0,0,1,0,35609.0
20821,Reno,NV,3.0,3.0,2259.0,8712.0,sqft,690000.0,0,0,1,0,63354.0
20822,Seaford,DE,2.0,3.0,1260.0,32670.0,acres,274900.0,0,0,1,0,33102.0
20823,Windham,NH,4.0,4.0,5586.0,43560.0,acres,1040000.0,0,0,1,0,60250.0
20824,Jupiter,FL,3.0,2.0,1786.0,0.0,sqft,332000.0,0,0,0,1,53218.0
20825,Dover,DE,3.0,4.0,1995.0,21780.0,acres,295000.0,0,0,1,0,36580.0
20826,Denver,CO,2.0,4.0,1340.0,8250.0,sqft,475000.0,0,0,1,0,34063.0
20827,Papillion,NE,3.0,4.0,3864.0,11891.879999999996,acres,495000.0,0,0,1,0,38227.0
20828,Kansas City,MO,3.0,4.0,2874.0,8126.0,sqft,524900.0,0,0,1,0,60435.0
20829,Washington,DC,4.0,3.0,1944.0,0.0,sqft,695000.0,0,0,0,1,56091.0
20830,Burlington,MA,3.0,5.0,3396.0,20000.0,acres,800000.0,0,0,1,0,51908.0
20831,Manakin Sabot,VA,4.0,3.0,2450.0,15245.999999999998,acres,705473.0,0,0,1,0,36175.0
20832,Easton,PA,3.0,4.0,2640.0,20342.52,acres,509262.0,0,0,1,0,51713.0
20833,Gretna,LA,2.0,3.0,1253.0,5000.0,sqft,195900.0,0,0,1,0,30381.0
20834,Orlando,FL,3.0,5.0,2442.0,5227.2,sqft,480000.0,0,0,1,0,42075.0
20835,North Liberty,IA,4.0,5.0,4150.0,28749.599999999995,acres,604000.0,0,0,1,0,55839.0
