median_income,zip_code
41058,55963
27240,55964
31134,55965
46786,55967
50625,55968
46250,55969
25938,55970
34167,55971
38523,55972
36175,55973
23162,55974
32042,55975
30072,55976
36175,55977
45833,55979
33438,55981
45417,55982
38571,55983
38750,55985
31490,55987
31146,55990
43750,55991
33373,55992
33137,56001
39495,56003
32932,56007
33000,56009
33750,56010
48421,56011
25733,56013
24375,56014
45250,56016
39464,56017
25250,56019
41875,56020
42917,56021
40500,56022
38333,56023
57321,56024
52500,56025
36250,56026
33333,56027
44091,56028
36250,56029
28174,56031
31250,56032
26364,56033
39583,56034
40208,56035
31458,56036
35250,56037
42857,56039
42500,56041
45000,56042
26250,56043
43393,56044
41000,56045
33125,56046
36175,56047
41053,56048
42250,56050
33000,56051
43833,56052
36250,56054
35625,56055
40000,56056
39028,56057
36742,56058
39375,56060
30179,56062
50714,56063
37857,56065
33125,56068
42875,56069
39349,56071
30786,56072
35494,56073
40750,56074
33971,56075
50208,56078
54000,56080
32686,56081
39333,56082
30714,56083
31714,56085
32411,56087
28125,56088
35250,56089
30750,56090
38750,56091
30977,56093
33412,56096
30978,56097
33269,56098
31960,56101
24620,56110
62569,56111
45000,56113
33750,56114
29375,56115
55781,56116
36175,56117
46250,56118
38250,56119
34250,56120
35000,56121
39345,56122
33438,56123
36175,56125
27969,56127
29844,56128
29917,56129
29375,56131
36750,56132
40313,56134
30329,56136
40357,56137
24950,56138
30750,56139
36175,56140
46875,56141
25833,56142
34632,56143
30625,56144
28125,56145
36175,56146
53125,56147
21635,56149
35677,56150
31406,56151
36667,56152
26250,56153
37500,56155
23531,56156
47250,56157
51250,56158
33141,56159
24688,56160
36250,56161
36175,56162
30302,56164
49500,56165
32917,56166
18750,56167
38750,56168
36250,56169
27083,56170
34688,56171
29219,56172
48625,56173
33750,56174
28657,56175
37083,56176
36175,56177
29327,56178
23077,56180
35625,56181
33214,56183
43250,56185
36175,56186
26786,56187
33524,56201
53750,56207
27917,56208
42981,56209
36175,56210
26250,56211
28906,56212
24375,56214
24323,56215
50781,56216
41406,56218
31484,56219
24440,56220
36818,56221
29375,56222
34167,56223
42813,56224
24231,56225
41250,56226
30417,56227
26250,56228
37778,56229
42917,56230
38750,56231
30150,56232
40833,56235
14667,56236
38750,56237
23750,56239
28125,56240
23942,56241
46042,56243
52656,56244
32386,56245
28750,56248
34167,56249
45000,56251
32321,56252
34792,56253
38125,56255
32202,56256
22434,56257
30098,56258
30865,56260
32143,56262
44167,56263
42344,56264
35425,56265
33750,56266
27400,56267
30625,56270
41875,56271
34385,56273
80417,56274
41094,56276
26810,56277
27930,56278
34375,56279
42500,56280
31250,56281
35192,56282
31455,56283
44028,56284
39904,56285
42813,56287
42794,56288
42292,56289
36250,56291
30313,56292
24167,56293
36175,56294
28750,56295
36776,56296
31750,56297
37468,56301
33311,56303
31555,56304
30064,56307
35442,56308
40769,56309
53950,56310
26042,56311
37679,56312
35625,56313
42188,56314
39643,56315
31111,56316
34028,56318
41500,56319
42981,56320
36175,56321
35000,56323
26944,56324
26071,56325
28958,56326
40000,56327
26346,56328
36094,56329
45714,56330
42969,56331
46827,56332
33382,56334
36175,56335
33393,56336
31641,56338
29792,56339
42885,56340
25729,56342
26250,56343
24486,56345
29583,56347
30833,56349
48000,56350
29808,56352
33125,56353
44375,56354
43750,56355
36250,56356
41563,56357
37500,56358
31008,56359
36875,56360
24583,56361
37105,56362
35833,56363
30221,56364
44871,56367
40547,56368
40357,56369
36175,56371
36424,56373
44750,56374
50833,56375
30625,56376
39112,56377
37667,56378
37980,56379
30179,56381
45417,56382
61667,56384
34922,56385
19875,56386
31819,56387
36175,56389
28850,56401
38487,56425
26487,56431
23393,56433
36875,56434
32031,56435
36175,56436
24167,56437
30987,56438
30714,56440
30297,56441
36518,56442
37083,56443
29676,56444
21071,56446
31042,56447
47917,56448
34688,56449
40078,56450
29250,56452
18958,56453
26339,56455
28125,56456
48125,56458
38000,56461
30795,56464
32976,56465
30000,56466
35625,56467
38015,56468
35972,56469
26639,56470
33750,56472
34904,56473
26750,56474
21597,56475
28594,56477
28558,56479
30938,56481
24831,56482
32273,56484
33635,56501
25972,56510
44000,56511
34000,56514
37798,56515
22188,56516
39375,56517
33750,56518
46250,56519
28466,56520
20750,56521
53750,56522
46250,56523
26094,56524
36175,56525
21563,56527
34250,56528
22464,56529
32500,56531
48750,56533
31375,56534
22273,56535
43750,56536
26792,56537
27778,56540
36175,56541
23017,56542
42083,56543
31897,56544
35417,56545
52813,56546
35217,56547
31346,56548
38053,56549
26786,56550
35263,56551
40536,56552
44688,56553
37955,56554
25795,56556
24938,56557
32306,56560
36175,56565
31250,56566
32083,56567
17500,56568
21429,56569
33750,56570
24375,56571
37917,56572
37461,56573
47188,56574
26250,56575
33125,56576
36175,56577
40000,56578
26250,56579
42679,56580
32344,56581
41563,56583
25500,56584
24938,56585
37266,56586
33750,56587
25750,56588
24464,56589
36484,56590
36175,56591
38000,56592
36175,56593
38500,56594
30924,56601
27045,56621
23958,56623
9861,56626
13750,56627
23000,56628
77917,56629
28438,56630
22955,56633
29861,56634
33529,56636
65625,56637
24375,56639
19063,56641
32083,56644
25469,56646
28542,56647
33049,56649
33875,56650
38125,56651
47750,56652
36161,56653
25694,56654
31964,56655
35179,56657
36175,56658
21250,56659
20000,56660
22143,56661
38333,56662
43438,56663
36175,56666
46071,56667
36175,56668
25000,56669
36175,56670
15000,56671
29107,56672
47614,56673
34167,56676
40469,56678
30625,56680
32188,56681
38500,56683
20000,56684
18750,56685
36175,56686
24688,56687
26500,56688
38324,56701
34375,56710
36175,56711
30000,56713
33068,56714
58125,56715
33869,56716
36175,56720
26458,56721
37083,56722
44875,56723
40000,56724
39688,56725
32361,56726
31806,56727
46000,56728
33750,56729
24531,56731
28000,56732
40268,56733
18750,56734
34861,56735
28750,56736
24712,56737
40481,56738
36175,56741
22321,56742
56250,56744
41172,56748
27188,56750
38231,56751
43750,56754
43333,56755
31750,56756
33594,56757
21806,56758
48750,56759
37727,56760
75250,56761
32308,56762
43783,56763
38889,57001
48750,57002
50208,57003
38721,57004
39020,57005
38711,57006
46086,57010
44663,57012
36319,57013
18958,57014
30500,57015
26471,57016
32167,57017
36154,57018
67188,57020
47604,57021
47468,57022
28750,57024
35446,57025
36923,57026
36175,57027
34938,57028
30688,57029
45104,57030
32000,57031
52411,57032
46285,57033
34792,57034
41429,57035
23438,57036
48385,57037
38300,57038
31735,57039
45625,57040
36175,57041
29722,57042
21875,57043
26250,57045
47043,57046
36875,57047
27813,57048
42440,57049
46458,57050
31500,57051
36175,57052
32750,57053
34583,57054
50625,57055
36175,57057
27656,57058
36175,57059
36175,57061
24205,57062
39643,57063
53365,57064
43750,57065
38553,57066
36175,57067
39583,57068
28125,57069
20089,57070
38125,57071
49375,57072
24803,57073
29803,57075
36175,57076
44375,57077
33048,57078
38098,57103
30486,57104
40639,57105
39883,57106
45035,57107
43696,57108
34087,57110
36175,57117
36175,57197
32124,57201
28500,57212
21935,57213
23750,57214
35000,57216
41111,57217
54375,57218
43029,57219
40000,57220
34306,57221
44821,57223
12083,57224
25893,57225
43958,57226
44306,57227
39286,57231
30000,57232
36875,57233
41413,57234
36042,57235
36175,57236
27083,57237
45625,57238
46375,57239
40625,57241
40347,57242
37500,57243
36175,57245
55096,57246
36175,57247
54286,57248
42344,57249
42000,57251
28958,57252
32917,57255
20000,57256
36175,57257
36175,57258
42083,57259
35313,57260
36175,57261
35000,57262
36175,57263
45500,57264
32813,57265
27083,57266
31250,57268
44917,57269
21094,57270
36175,57271
53750,57272
26250,57273
27083,57274
37500,57276
24286,57278
32829,57279
34852,57301
32656,57311
42750,57312
27266,57313
32500,57314
25667,57315
26875,57317
43015,57319
38250,57321
25833,57322
36406,57323
28750,57324
31417,57325
24688,57328
50000,57329
21563,57330
44167,57331
31042,57332
32386,57334
21875,57335
36175,57337
9457,57339
32083,57340
36175,57341
23750,57342
36175,57344
43875,57345
56528,57346
49250,57348
28750,57349
32170,57350
45000,57353
33500,57355
30893,57356
36175,57358
44205,57359
36175,57361
25948,57362
31250,57363
36175,57364
61875,57365
35313,57366
26250,57367
36750,57368
29274,57369
50417,57370
36175,57371
53472,57373
43750,57374
32000,57375
25938,57376
66250,57379
25769,57380
32083,57381
35625,57382
60850,57383
36181,57384
30595,57385
58750,57386
34525,57401
70089,57420
36175,57421
42188,57422
36175,57424
36175,57426
36175,57427
30417,57428
27750,57429
50221,57430
77904,57432
50625,57433
27500,57434
31875,57435
44688,57436
21000,57437
27219,57438
35898,57439
40625,57440
40208,57441
34605,57442
29542,57445
37500,57446
25179,57448
60385,57449
30865,57450
38409,57451
31563,57452
35917,57454
58958,57455
30893,57456
53750,57457
29167,57460
37083,57461
41875,57465
36175,57466
38125,57467
53571,57468
37500,57469
36175,57470
51250,57471
25750,57472
36175,57473
78750,57474
26667,57475
53750,57476
36175,57477
51875,57479
32443,57481
37560,57501
17250,57520
2500,57521
37083,57522
28500,57523
42250,57528
36175,57529
25000,57531
33036,57532
25685,57533
81000,57534
57750,57536
36175,57537
21042,57538
36175,57540
36175,57541
16625,57543
43125,57544
36175,57547
9500,57548
30875,57551
36175,57552
36175,57553
21875,57555
25515,57559
32250,57560
36175,57562
36175,57563
30536,57564
9417,57566
29688,57567
65250,57568
41250,57569
30750,57570
36175,57571
9042,57572
36175,57574
19779,57576
36175,57577
11597,57579
30292,57580
12857,57584
30938,57585
32976,57601
40000,57620
36175,57621
11042,57622
31667,57623
31618,57625
28214,57626
36175,57630
56667,57631
25000,57632
41875,57633
36175,57634
11000,57636
27788,57638
10938,57639
36175,57640
35625,57641
24028,57642
35313,57644
21875,57645
46875,57646
39583,57648
36175,57649
36175,57650
36175,57651
36175,57652
32083,57656
36175,57657
11964,57658
36175,57660
36175,57661
29476,57701
41342,57702
39936,57703
43323,57706
36175,57714
64205,57716
24748,57717
36283,57718
22448,57719
61125,57720
16875,57722
42917,57724
36175,57725
33487,57730
31842,57732
20000,57735
42917,57738
36175,57741
42028,57744
29491,57745
31364,57747
36175,57748
36175,57750
30556,57751
36175,57752
35307,57754
23500,57755
36175,57756
36175,57758
36175,57759
22583,57760
48889,57761
20000,57762
32917,57763
25323,57764
104219,57766
36500,57767
43500,57769
15469,57770
36175,57772
42500,57773
36175,57775
36175,57776
36175,57779
36175,57780
36175,57782
28525,57783
24235,57785
36175,57787
31389,57788
36175,57790
36175,57791
36175,57792
21875,57793
36175,57794
36175,57799
36175,58001
36175,58002
53750,58004
58750,58005
56042,58006
46458,58007
49531,58008
36175,58009
41250,58011
42292,58012
52396,58013
49000,58015
36175,58016
45000,58017
48125,58018
31250,58021
36563,58027
36175,58029
38542,58030
37500,58031
39931,58032
38333,58033
55288,58035
51250,58036
44375,58038
49821,58040
38750,58041
79583,58042
36175,58043
36875,58045
41071,58046
45000,58047
50694,58048
63929,58049
48500,58051
36175,58052
26696,58053
36875,58054
53750,58056
36175,58057
39375,58058
68542,58059
42143,58060
42917,58061
36175,58062
36175,58063
32500,58064
36175,58065
38125,58067
22045,58068
46250,58069
40000,58071
30543,58072
28546,58075
36175,58076
50625,58077
49704,58078
36175,58079
35156,58081
28430,58102
35072,58103
52595,58104
36175,58105
32906,58201
36175,58202
29317,58203
42279,58204
36175,58205
47639,58210
31635,58212
31053,58214
55000,58216
47083,58218
36175,58219
40000,58220
19519,58222
40313,58223
36175,58224
26635,58225
39500,58227
45938,58228
36175,58229
50000,58230
40208,58231
46042,58233
26250,58235
33586,58237
37500,58238
36175,58239
47847,58240
19500,58241
30972,58243
30938,58244
39000,58249
28125,58250
43611,58251
28750,58254
59167,58256
27679,58257
57500,58258
31964,58259
80625,58260
43125,58261
36175,58262
28125,58265
38542,58266
23571,58267
32083,58269
30521,58270
44167,58271
41875,58272
45714,58273
39107,58274
36250,58275
42813,58276
41875,58277
53580,58278
36175,58281
26192,58282
27433,58301
53250,58311
22500,58316
28000,58317
32661,58318
36175,58321
36175,58323
32372,58324
36175,58325
36175,58327
12083,58329
29688,58330
36175,58331
36175,58332
8553,58335
28333,58338
36175,58339
30208,58341
36175,58343
34609,58344
25625,58345
25268,58346
32708,58348
42500,58351
32188,58352
135781,58353
36175,58355
28913,58356
55000,58357
36175,58361
36175,58362
36175,58363
29722,58365
28083,58366
36250,58367
25868,58368
17321,58369
26875,58370
36175,58372
32232,58374
36250,58377
26607,58379
21339,58380
41875,58381
71964,58382
47500,58384
36175,58385
63333,58386
35000,58401
36175,58402
36175,58405
23333,58413
36175,58415
30735,58416
36175,58418
20833,58420
38173,58421
29688,58422
36175,58423
63750,58424
40625,58425
36175,58426
46250,58428
25156,58429
36175,58430
63250,58431
36250,58433
31480,58436
45833,58438
66667,58439
41250,58440
36175,58441
36324,58442
31750,58443
46339,58444
36175,58445
31510,58448
95500,58451
36175,58452
26750,58454
48750,58455
56875,58456
47500,58458
32083,58460
43125,58461
28889,58463
36175,58464
41250,58466
25156,58467
36750,58472
43696,58474
36175,58475
38125,58476
47188,58477
36175,58478
36175,58479
36175,58480
36175,58481
23813,58482
36250,58483
21750,58484
70313,58486
41250,58487
25208,58488
39688,58490
35357,58492
26250,58494
41250,58495
31071,58496
36175,58497
35566,58501
44765,58503
40982,58504
36175,58505
40938,58520
45179,58521
47708,58523
36175,58524
5625,58528
19531,58529
30250,58530
28000,58531
36071,58532
29833,58533
33750,58535
36563,58538
33580,58540
31875,58541
15313,58542
38500,58544
46328,58545
25833,58549
30833,58552
45473,58554
52188,58558
36175,58559
36175,58560
41000,58561
23750,58562
14875,58563
47679,58564
41875,58565
63125,58566
25375,58568
72500,58569
48333,58570
32500,58571
25357,58572
35500,58573
36175,58575
50000,58576
52292,58577
41484,58579
36175,58580
36175,58581
41981,58601
48125,58620
33661,58621
35313,58622
21607,58623
36175,58625
25125,58626
36175,58627
61875,58630
21875,58631
39375,58632
95250,58634
68393,58636
27917,58638
23625,58639
36083,58640
36175,58641
57059,58642
26000,58643
29375,58645
23594,58646
28235,58647
30556,58649
41250,58650
42813,58651
46750,58652
48611,58653
78750,58654
73088,58655
58542,58656
39470,58701
36175,58702
43317,58703
41563,58704
36175,58705
36175,58707
20625,58710
36175,58711
30000,58712
36175,58713
37750,58716
16250,58718
31250,58721
40787,58722
36175,58723
36875,58725
76250,58727
37393,58730
36175,58731
51250,58733
37292,58734
70833,58735
25000,58736
36175,58737
78750,58740
61477,58741
36175,58744
33750,58746
16875,58748
56500,58750
46500,58752
36175,58755
36175,58756
36175,58757
36175,58758
30694,58759
36175,58760
29375,58761
51667,58762
47045,58763
36175,58765
36175,58768
36175,58769
46667,58770
65357,58771
92885,58772
40417,58773
36175,58775
48000,58776
36175,58778
28611,58779
53438,58781
67000,58782
23482,58783
51053,58784
19592,58785
63750,58787
27458,58788
50250,58789
35833,58790
36175,58792
38000,58793
60952,58794
80313,58795
61724,58801
36175,58830
41250,58831
36175,58833
14167,58835
66250,58838
36175,58843
19063,58844
36175,58845
36175,58847
50843,58849
61563,58852
36175,58853
62881,58854
51250,58856
39803,59001
36175,59002
34327,59003
36175,59006
46000,59007
31838,59008
36175,59010
28194,59011
26875,59012
36175,59013
22639,59014
36250,59015
38583,59016
34375,59018
38274,59019
31964,59020
36175,59022
39583,59024
36875,59025
12202,59026
26354,59027
43750,59028
57000,59029
37100,59030
36175,59031
26184,59032
36786,59033
33266,59034
36175,59035
27625,59036
36175,59037
23750,59038
36175,59039
36175,59041
30313,59043
33076,59044
26250,59046
30406,59047
36000,59050
36175,59052
23542,59053
21000,59054
36175,59055
51034,59057
10625,59058
36175,59059
36175,59061
36175,59062
58824,59063
36175,59064
36175,59065
22500,59066
53333,59067
33419,59068
23563,59069
68750,59070
36175,59071
28136,59072
28750,59074
22500,59075
36175,59076
36175,59077
36175,59078
51809,59079
36175,59081
36175,59082
36175,59085
27917,59086
34091,59087
36175,59088
38750,59089
30076,59101
37402,59102
43819,59105
43218,59106
29226,59201
36175,59211
51250,59212
13333,59213
36175,59214
31250,59215
36175,59217
28750,59218
28750,59219
26336,59221
57500,59222
36175,59223
20662,59225
52083,59226
30500,59230
25278,59231
36175,59240
28594,59241
36175,59242
44643,59243
36175,59244
32083,59247
28068,59248
36250,59250
36175,59252
36175,59253
40978,59254
22969,59255
36175,59256
36175,59257
23750,59258
33333,59259
37500,59260
33636,59261
36175,59262
30202,59263
35633,59270
26875,59274
56250,59275
36175,59276
31181,59301
31500,59311
36175,59312
40236,59313
36175,59314
53750,59315
35179,59317
36175,59318
36175,59322
61509,59323
19094,59324
36175,59326
24440,59327
32905,59330
36175,59332
36175,59333
34250,59336
22560,59337
36175,59338
36250,59339
36175,59343
26250,59344
36175,59347
24625,59349
31750,59351
35114,59353
36175,59354
28865,59401
31308,59404
28224,59405
31583,59410
36175,59411
30903,59412
27273,59414
38750,59416
16063,59417
36175,59418
30833,59419
51500,59420
25278,59421
28167,59422
36175,59424
35286,59425
30268,59427
31875,59430
39063,59432
33750,59433
21250,59434
38750,59436
16379,59440
26667,59441
26576,59442
58542,59443
35417,59444
19167,59446
13125,59447
25625,59448
27188,59450
135500,59451
31591,59452
26875,59453
37955,59454
36175,59456
30098,59457
24853,59460
36175,59461
35625,59462
28529,59463
23125,59464
26250,59465
40250,59466
36175,59467
32159,59468
27500,59469
40536,59471
31250,59472
22717,59474
14141,59477
33824,59479
33000,59480
36175,59482
38688,59483
36175,59484
30625,59485
27813,59486
32045,59487
56250,59489
29071,59501
26375,59520
13438,59521
27162,59522
28010,59523
26094,59524
24063,59525
41625,59526
16875,59527
33333,59528
21250,59529
36175,59530
66000,59531
36175,59532
20938,59535
36175,59537
27589,59538
45526,59540
33750,59542
36175,59544
36607,59545
36175,59546
36175,59547
41665,59601
40335,59602
26875,59631
36125,59632
36176,59633
44821,59634
41442,59635
36175,59636
46250,59638
26719,59639
34821,59640
36175,59642
14286,59643
38678,59644
29779,59645
36175,59647
33125,59648
27661,59701
36175,59703
29271,59710
28239,59711
36175,59713
41764,59714
37218,59715
50399,59716
49562,59718
65500,59720
39375,59721
30417,59722
36175,59724
22865,59725
36750,59727
25625,59728
41125,59729
34643,59730
47778,59731
22188,59732
36175,59733
16250,59735
23750,59736
37188,59739
22011,59740
32474,59741
36175,59743
37500,59745
37188,59746
33750,59747
35833,59748
33400,59749
27344,59750
24375,59751
29583,59752
34250,59754
35000,59755
36175,59756
31724,59758
34097,59759
37273,59760
35313,59761
32083,59762
31011,59801
26193,59802
41455,59803
36125,59804
30556,59808
27000,59820
29615,59821
33581,59823
30885,59824
32409,59825
34079,59826
43500,59827
30690,59828
19519,59829
36175,59830
16923,59831
19605,59832
22328,59833
30758,59834
65000,59837
23364,59840
22708,59841
36175,59842
27500,59843
24083,59844
14714,59845
36175,59846
43811,59847
11250,59848
36175,59851
20313,59853
36175,59854
36175,59855
16923,59856
38750,59858
24300,59859
28693,59860
9583,59863
20765,59864
21098,59865
35938,59866
74063,59867
23458,59868
30563,59870
36175,59871
17880,59872
34464,59873
41346,59874
26205,59875
30676,59901
36175,59910
35709,59911
31053,59912
26250,59913
36175,59914
36175,59915
49063,59916
17165,59917
36175,59918
36175,59919
31750,59920
54297,59922
24236,59923
24125,59925
36175,59926
36175,59927
36175,59928
36175,59929
22083,59930
36175,59931
76331,59932
36175,59933
35625,59934
21369,59935
53929,59936
43774,59937
41531,60002
56765,60004
48200,60005
51933,60007
52760,60008
53220,60010
58500,60012
53056,60013
50258,60014
63110,60015
44548,60016
38926,60018
34379,60020
51422,60021
51442,60022
43026,60025
52192,60026
86875,60029
47574,60030
51858,60031
44668,60033
31875,60034
55286,60035
39640,60040
53812,60041
58261,60042
107500,60043
53875,60044
57674,60045
49433,60046
64515,60047
50424,60048
35186,60050
50106,60051
36002,60053
40048,60056
55035,60060
61094,60061
48248,60062
20803,60064
56079,60067
56321,60068
39491,60069
48656,60070
38534,60071
33750,60072
46010,60073
52327,60074
42011,60076
32384,60077
50129,60081
61538,60083
42774,60084
31765,60085
45276,60087
61023,60088
54812,60089
50263,60090
54057,60091
72585,60093
56406,60096
54037,60097
38684,60098
29304,60099
38169,60101
50536,60102
54022,60103
30286,60104
43199,60106
52241,60107
47757,60108
33438,60109
44086,60110
36175,60111
59414,60112
61875,60113
28551,60115
49712,60118
43929,60119
39242,60120
41854,60123
63521,60124
52183,60126
19073,60129
44599,60130
34286,60131
46071,60133
71029,60134
39913,60135
67310,60136
46077,60137
54797,60139
37869,60140
36175,60141
36331,60142
54608,60143
41250,60144
67375,60145
41314,60146
51337,60148
39904,60150
73750,60151
39641,60152
26016,60153
49284,60154
38043,60155
57694,60156
30804,60157
32582,60160
40756,60162
38287,60163
33500,60164
35288,60165
45120,60169
31599,60171
51875,60172
67500,60173
51002,60174
66786,60175
36040,60176
54318,60177
42799,60178
43750,60180
42325,60181
61500,60184
55250,60185
51298,60187
52444,60188
55439,60189
66500,60190
50000,60191
80037,60192
56865,60193
54725,60194
59063,60195
36152,60201
54879,60202
60855,60203
76218,60301
49607,60302
52990,60304
73603,60305
48945,60401
36626,60402
39882,60403
51510,60404
29234,60406
32344,60407
49938,60408
30255,60409
41995,60410
26388,60411
32566,60415
43229,60416
44950,60417
28049,60419
31346,60420
62542,60421
80527,60422
51196,60423
40833,60424
38167,60425
18518,60426
31186,60428
40402,60429
40197,60430
57008,60431
28196,60432
29343,60433
37990,60435
35683,60436
45833,60437
38343,60438
38816,60439
47559,60440
43980,60441
47134,60442
35720,60443
52188,60444
37477,60445
50163,60446
61210,60447
66535,60448
55547,60449
47500,60450
55845,60451
50703,60452
40188,60453
30941,60455
38194,60456
32799,60457
37692,60458
37224,60459
31842,60460
64861,60461
44665,60462
48056,60463
31548,60464
40840,60465
33673,60466
53415,60467
42955,60468
30045,60469
45625,60470
28981,60471
15147,60472
40195,60473
49583,60474
30280,60475
33359,60476
45690,60477
43259,60478
87132,60479
47750,60480
43914,60481
32742,60482
31109,60484
69858,60487
103819,60490
44074,60491
42614,60501
71512,60502
72888,60503
53017,60504
32310,60505
38016,60506
42321,60510
64583,60511
63917,60512
45298,60513
39175,60514
41576,60515
46328,60516
51297,60517
35192,60518
36175,60519
37878,60520
54444,60521
31797,60523
42805,60525
52903,60526
49848,60527
46250,60530
34167,60531
48955,60532
35551,60534
66250,60536
38750,60537
47295,60538
36175,60539
59587,60540
47188,60541
54216,60542
56250,60543
42303,60544
36425,60545
46699,60546
42375,60548
36175,60549
43170,60550
38333,60551
39464,60552
17333,60553
59224,60554
60521,60555
38036,60556
36175,60557
57917,60558
43843,60559
58309,60560
53717,60561
61442,60563
69282,60564
66005,60565
85914,60585
62824,60586
81275,60601
159891,60602
82000,60603
82614,60604
80885,60605
120000,60606
83353,60607
40775,60608
23832,60609
79402,60610
80960,60611
31460,60612
64348,60613
83870,60614
31622,60615
43142,60616
28420,60617
60657,60618
25003,60619
22720,60620
16074,60621
85479,60622
21141,60623
14500,60624
53122,60625
35869,60626
24651,60628
23444,60629
42209,60630
44897,60631
25220,60632
24915,60633
36314,60634
19905,60636
20802,60637
41860,60638
27560,60639
46809,60640
41406,60641
99358,60642
36892,60643
17131,60644
43213,60645
40332,60646
68886,60647
23833,60649
25097,60651
39656,60652
20887,60653
100010,60654
53649,60655
43407,60656
72018,60657
45221,60659
42607,60660
107801,60661
38272,60706
28495,60707
41851,60712
34851,60714
41421,60803
28383,60804
43561,60805
23927,60827
24234,60901
27250,60910
32273,60911
21731,60912
56625,60913
41429,60914
36359,60915
36175,60917
30208,60918
65000,60919
41250,60920
18750,60921
40893,60922
23977,60924
55000,60926
38750,60927
38750,60928
36250,60929
39375,60930
42250,60931
36175,60932
26875,60933
31125,60934
43333,60935
32348,60936
31563,60938
30143,60940
36250,60941
30558,60942
46250,60945
28625,60946
28304,60948
47750,60949
35674,60950
45000,60951
31875,60952
22258,60953
32250,60954
45556,60955
32961,60957
15781,60958
27917,60959
53125,60960
40625,60961
24750,60962
21282,60963
41579,60964
28214,60966
35313,60968
36175,60969
26294,60970
18500,60973
42500,60974
45833,61001
36705,61006
36875,61007
27087,61008
45313,61010
73600,61011
53090,61012
31667,61013
34412,61014
32333,61015
47917,61016
23500,61018
55109,61019
32202,61020
31258,61021
30677,61024
37628,61025
36175,61027
31033,61028
26458,61030
35500,61031
24221,61032
35154,61036
36175,61037
42875,61038
44464,61039
31652,61041
25833,61042
26375,61043
21705,61044
30450,61046
40139,61047
26508,61048
36175,61049
36175,61050
37216,61051
29857,61052
33250,61053
31737,61054
36175,61057
42500,61059
30536,61060
31544,61061
41023,61062
34405,61063
32083,61064
52552,61065
30000,61067
30530,61068
61488,61070
33018,61071
34983,61072
58056,61073
26875,61074
51406,61075
36175,61077
39375,61078
29250,61079
35000,61080
28792,61081
36422,61084
31495,61085
30625,61087
40172,61088
40000,61089
36175,61091
22367,61101
24598,61102
25944,61103
18783,61104
38505,61107
31150,61108
34544,61109
38260,61111
21290,61112
32653,61114
43446,61115
35493,61201
43036,61230
31304,61231
49643,61232
35156,61234
31354,61235
36175,61236
34188,61238
26688,61239
39336,61240
34882,61241
38750,61242
36175,61243
28924,61244
31875,61250
16563,61251
36389,61252
33614,61254
52917,61256
38250,61257
36175,61258
38674,61259
39911,61260
29464,61261
61750,61262
28750,61263
30250,61264
36267,61265
36518,61270
33563,61272
36964,61273
36175,61274
37361,61275
36175,61276
30804,61277
36175,61278
40729,61279
45809,61281
32183,61282
27500,61283
68073,61284
27292,61285
34591,61301
33781,61310
36175,61311
36875,61312
39205,61313
42500,61314
27250,61315
27292,61316
31250,61317
51528,61318
46500,61319
33750,61320
27727,61321
30078,61322
25000,61323
36175,61324
38636,61325
37237,61326
34583,61327
36175,61328
30368,61329
52292,61330
36175,61331
33125,61332
14375,61333
53750,61334
36175,61335
22188,61336
26250,61337
32708,61338
31458,61340
33232,61341
40000,61342
31875,61344
28750,61345
26250,61346
32105,61348
42500,61349
34888,61350
31923,61353
31372,61354
32252,61356
31042,61358
30000,61359
38304,61360
36625,61361
31556,61362
36875,61363
27921,61364
39609,61367
34485,61368
38438,61369
38403,61370
38750,61372
53125,61373
36175,61374
37115,61375
27396,61376
25078,61377
44135,61378
33026,61379
23078,61401
24306,61410
32500,61411
31053,61412
27031,61413
53889,61414
31106,61415
15556,61416
36175,61417
36667,61418
24821,61419
37941,61420
31761,61421
26306,61422
36175,61423
36175,61424
36175,61425
36175,61426
23750,61427
75313,61428
38929,61430
25625,61431
37500,61432
36175,61433
24333,61434
36175,61435
29659,61436
39464,61437
31250,61438
31250,61439
31250,61440
30764,61441
23182,61442
23378,61443
37875,61447
30350,61448
30000,61449
22950,61450
36175,61451
36175,61452
33125,61453
27083,61454
23223,61455
35417,61458
43625,61459
40556,61460
32593,61462
40833,61465
47833,61466
45833,61467
36175,61468
27452,61469
12308,61470
68125,61471
36175,61472
35625,61473
39500,61474
80455,61475
40795,61476
26477,61477
127656,61478
36175,61479
28125,61480
52813,61482
21544,61483
27981,61484
31016,61485
49706,61486
34375,61488
35714,61489
39219,61490
28523,61491
25066,61501
50313,61516
29583,61517
31250,61519
30552,61520
29728,61523
36500,61524
65234,61525
44375,61526
36175,61528
32500,61529
43512,61530
34129,61531
22969,61532
40250,61533
42917,61534
36175,61535
31250,61536
25972,61537
40417,61539
31250,61540
18500,61541
27500,61542
28750,61543
24667,61544
51250,61545
38167,61546
70833,61547
50196,61548
48265,61550
36175,61552
36175,61553
33796,61554
39583,61559
36175,61560
35625,61561
36175,61562
25000,61563
47750,61564
38021,61565
38125,61567
43606,61568
46875,61569
37054,61570
41549,61571
23906,61572
9042,61602
23781,61603
31885,61604
15721,61605
27353,61606
43856,61607
37347,61610
38561,61611
38828,61614
44796,61615
32903,61616
36175,61625
32236,61701
45793,61704
48705,61705
31250,61720
29219,61721
46250,61722
